source,ID,country,month,year,lat,lon
GBIF,18046,E_AUS,10,1982,-37.6122,143.1555
GBIF,18048,E_AUS,10,1982,-37.465,143.343
GBIF,18050,E_AUS,10,1982,-37.6316,143.6638
GBIF,18052,E_AUS,10,1982,-37.8163,143.7458
GBIF,18054,E_AUS,10,1982,-37.7311,143.6302
GBIF,18056,E_AUS,10,1982,-37.8233,143.6638
GBIF,18058,E_AUS,10,1982,-37.89,143.91
GBIF,18060,E_AUS,10,1982,-37.69,143.62
GBIF,18062,E_AUS,10,1982,-37.732,143.668
GBIF,18064,E_AUS,10,1982,-37.5733,143.9555
GBIF,18066,E_AUS,10,1982,-37.5288,143.9013
GBIF,18068,E_AUS,10,1982,-37.293,143.868
GBIF,18070,E_AUS,10,1982,-37.44,143.88
GBIF,18072,E_AUS,10,1982,-37.498,143.918
GBIF,18074,E_AUS,10,1982,-37.5441,143.9013
GBIF,18076,E_AUS,10,1982,-38.2902,146.5547
GBIF,18078,E_AUS,10,1982,-36.95,140.45
GBIF,18080,W_AUS,11,1982,-32.11667,115.85
GBIF,18082,E_AUS,11,1982,-37.5394,145.3477
GBIF,18084,E_AUS,12,1982,-37.6677,144.7711
GBIF,18086,E_AUS,12,1982,-37.9167,145.6
GBIF,18017,S_AFR,1,1982,-34.125,24.125
GBIF,18021,S_AFR,5,1982,-33.875,21.375
GBIF,17884,E_AUS,1,1983,-34.211914,142.607876
GBIF,17886,E_AUS,2,1983,-37.983333,145.35
GBIF,17901,E_AUS,6,1983,-34.53381,135.42803
GBIF,17903,E_AUS,6,1983,-34.62262,135.43231
GBIF,17905,E_AUS,6,1983,-34.62081,135.4323
GBIF,17907,E_AUS,6,1983,-34.62171,135.43285
GBIF,17909,E_AUS,6,1983,-34.59485,135.37382
GBIF,17915,E_AUS,8,1983,-34.833333,138.733333
GBIF,17917,W_AUS,8,1983,-28.566667,114.633333
GBIF,17924,E_AUS,9,1983,-35.531811,144.967946
GBIF,17926,E_AUS,9,1983,-40.759014,148.030853
GBIF,17928,W_AUS,9,1983,-32.448056,118.896389
GBIF,17930,E_AUS,9,1983,-35.53,144.97
GBIF,17932,W_AUS,9,1983,-32.783056,116.916667
GBIF,17934,E_AUS,9,1983,-34.060556,140.796389
GBIF,17936,E_AUS,9,1983,-33.93,150.92
GBIF,17940,E_AUS,10,1983,-33.265107,149.10118
GBIF,17942,E_AUS,10,1983,-38.4152,146.5166
GBIF,17944,E_AUS,10,1983,-38.5758,146.2722
GBIF,17946,E_AUS,10,1983,-38.3508,146.7113
GBIF,17948,E_AUS,10,1983,-38.5397,146.6197
GBIF,17950,E_AUS,10,1983,-38.368,146.332
GBIF,17952,E_AUS,10,1983,-38.3058,146.7208
GBIF,17954,E_AUS,10,1983,-38.4986,146.6375
GBIF,17956,E_AUS,10,1983,-38.3055,146.5777
GBIF,17958,E_AUS,10,1983,-38.2447,146.6347
GBIF,17960,E_AUS,10,1983,-38.296,146.668
GBIF,17962,E_AUS,10,1983,-38.4852,147.0258
GBIF,17964,E_AUS,10,1983,-38.5325,146.8163
GBIF,17966,E_AUS,10,1983,-38.4763,146.7347
GBIF,17968,E_AUS,10,1983,-38.4019,146.7869
GBIF,17970,E_AUS,10,1983,-37.6608,144.8575
GBIF,17978,E_AUS,10,1983,-36.1,144.7
GBIF,17981,W_AUS,10,1983,-32.316667,118.933333
GBIF,17984,E_AUS,10,1983,-37.254286,139.795561
GBIF,17986,E_AUS,10,1983,-34.67,144.97
GBIF,17988,E_AUS,10,1983,-37.2667,139.8
GBIF,17990,E_AUS,11,1983,-38.8069,146.0263
GBIF,17992,E_AUS,11,1983,-38.4194,146.2513
GBIF,17994,E_AUS,11,1983,-38.7069,145.8736
GBIF,17996,E_AUS,11,1983,-38.6236,146.1863
GBIF,17998,E_AUS,11,1983,-36.3526,146.6834
GBIF,18000,E_AUS,11,1983,-38.8902,146.4222
GBIF,18002,E_AUS,11,1983,-34.991667,138.733333
GBIF,18004,E_AUS,12,1983,-36.9905,141.7086
GBIF,18006,E_AUS,12,1983,-36.9302,141.7369
GBIF,18008,E_AUS,12,1983,-37.4358,141.9513
GBIF,18010,E_AUS,12,1983,-38.2613,146.6913
GBIF,18012,E_AUS,12,1983,-39.0569,146.3888
GBIF,17918,S_AFR,8,1983,-31.375,19.625
GBIF,17920,S_AFR,8,1983,-29.375,17.625
GBIF,17989,S_AFR,10,1983,-31.875,24.875
ELLIS,8,S_AFR,9,1983,-31.625,18.625
ELLIS,9,S_AFR,7,1983,-31.375,19.125
ELLIS,66,S_AFR,8,1983,-29.625,17.875
ELLIS,144,S_AFR,8,1983,-33.875,19.125
GBIF,17812,E_AUS,1,1984,-33.731821,143.001283
GBIF,17814,E_AUS,1,1984,-37.9216,144.7319
GBIF,17817,E_AUS,1,1984,-37.923,144.601
GBIF,17819,E_AUS,3,1984,-36.8305,141.7861
GBIF,17821,E_AUS,3,1984,-36.8222,141.6694
GBIF,17823,E_AUS,4,1984,-37.8438,144.7963
GBIF,17825,E_AUS,4,1984,-37.8527,144.7938
GBIF,17827,E_AUS,4,1984,-37.8166,144.7744
GBIF,17829,E_AUS,5,1984,-37.7108,145.0713
GBIF,17833,E_AUS,9,1984,-37.4205,144.5791
GBIF,17837,E_AUS,9,1984,-35.12081,140.45146
GBIF,17840,E_AUS,10,1984,-34.75,142.333
GBIF,17843,E_AUS,10,1984,-37.4261,144.6763
GBIF,17845,E_AUS,10,1984,-38.1894,143.8558
GBIF,17847,E_AUS,10,1984,-37.9555,144.5144
GBIF,17849,E_AUS,10,1984,-37.7394,144.7961
GBIF,17851,E_AUS,10,1984,-35.2667,149.1
GBIF,17854,E_AUS,10,1984,-38.05,147.45
GBIF,17856,E_AUS,11,1984,-38.0563,143.7322
GBIF,17858,E_AUS,11,1984,-37.9583,145.2347
GBIF,17860,E_AUS,11,1984,-37.9808,145.0338
GBIF,17862,E_AUS,11,1984,-38.265,144.768
GBIF,17872,E_AUS,11,1984,-39.231932,146.984324
GBIF,17874,E_AUS,12,1984,-37.4177,144.6763
GBIF,17876,E_AUS,12,1984,-37.9269,144.7777
GBIF,17878,E_AUS,12,1984,-37.925,144.776
GBIF,17880,E_AUS,12,1984,-38.2072,145.1105
GBIF,17882,E_AUS,12,1984,-42.004273,148.082106
GBIF,17832,S_AFR,8,1984,-34.625,20.375
GBIF,17839,S_AFR,9,1984,-34.375,20.875
ELLIS,41,S_AFR,9,1984,-33.625,26.625
ELLIS,169,S_AFR,9,1984,-34.625,20.375
GBIF,17748,E_AUS,1,1985,-37.9941,145.1336
GBIF,17757,W_AUS,8,1985,-32.033333,115.966667
GBIF,17762,W_AUS,9,1985,-31.85,115.75
GBIF,17764,E_AUS,9,1985,-29.65,138.0667
GBIF,17766,E_AUS,9,1985,-31.08,150.95
GBIF,17768,E_AUS,9,1985,-36.125,143.7333
GBIF,17770,E_AUS,9,1985,-31.083333,150.95
GBIF,17772,E_AUS,10,1985,-32.60722,135.43351
GBIF,17774,E_AUS,10,1985,-32.50714,135.3598
GBIF,17776,E_AUS,10,1985,-32.56155,135.32308
GBIF,17778,E_AUS,10,1985,-37.9816,146.7263
GBIF,17780,E_AUS,10,1985,-35.5802,142.1541
GBIF,17782,E_AUS,10,1985,-35.4747,141.9602
GBIF,17784,E_AUS,10,1985,-35.4461,141.9194
GBIF,17786,E_AUS,10,1985,-37.6608,144.8575
GBIF,17788,W_AUS,10,1985,-32.233333,126.3
GBIF,17790,W_AUS,10,1985,-30.825,115.185833
GBIF,17792,E_AUS,11,1985,-35.6302,142.2555
GBIF,17794,E_AUS,11,1985,-37.8655,145.1255
GBIF,17796,E_AUS,11,1985,-35.825,145.4583
GBIF,17798,E_AUS,11,1985,-35.91184,137.42022
GBIF,17800,E_AUS,12,1985,-34.134102,146.198656
GBIF,17802,E_AUS,12,1985,-36.58,143.315
GBIF,17804,E_AUS,12,1985,-37.634,145.173
GBIF,17806,E_AUS,12,1985,-40.798602,147.634336
GBIF,17810,W_AUS,NA,1985,-33.571219,115.504146
GBIF,17756,S_AFR,8,1985,-30.375,17.875
GBIF,17771,S_AFR,9,1985,-29.625,17.125
GBIF,17799,S_AFR,11,1985,-32.125,25.375
GBIF,17500,E_AUS,1,1986,-37.65,144.85
GBIF,17502,E_AUS,1,1986,-37.698,144.776
GBIF,17504,E_AUS,1,1986,-38.2347,144.1372
GBIF,17506,E_AUS,2,1986,-37.6905,144.7783
GBIF,17508,E_AUS,3,1986,-38.1494,144.3058
GBIF,17514,E_AUS,4,1986,-35.816667,137.766667
GBIF,17516,E_AUS,5,1986,-34.56422,138.63372
GBIF,17518,E_AUS,6,1986,-38.1005,145.1244
GBIF,17520,E_AUS,7,1986,-35.8066,143.9513
GBIF,17522,E_AUS,7,1986,-35.7316,144.1847
GBIF,17524,E_AUS,7,1986,-35.7316,143.9347
GBIF,17526,E_AUS,7,1986,-36.165,143.718
GBIF,17528,E_AUS,7,1986,-35.865,144.085
GBIF,17530,E_AUS,7,1986,-36.0733,143.6847
GBIF,17532,E_AUS,7,1986,-36.132,143.518
GBIF,17534,E_AUS,7,1986,-36.115,143.568
GBIF,17536,E_AUS,7,1986,-36.0816,144.8513
GBIF,17538,E_AUS,7,1986,-36.032,144.568
GBIF,17540,E_AUS,7,1986,-36.0983,144.4347
GBIF,17542,E_AUS,7,1986,-36.0983,144.4597
GBIF,17544,E_AUS,7,1986,-36.382,144.418
GBIF,17546,E_AUS,7,1986,-34.2011,141.5791
GBIF,17548,E_AUS,7,1986,-34.9566,141.7013
GBIF,17550,E_AUS,7,1986,-35.182,142.168
GBIF,17552,E_AUS,7,1986,-35.182,143.118
GBIF,17554,E_AUS,7,1986,-35.2177,142.9013
GBIF,17556,E_AUS,7,1986,-35.8066,143.8597
GBIF,17558,E_AUS,7,1986,-35.798,141.718
GBIF,17560,E_AUS,7,1986,-35.8483,145.0347
GBIF,17562,E_AUS,7,1986,-35.8316,145.1347
GBIF,17564,E_AUS,7,1986,-36.332,145.368
GBIF,17566,E_AUS,7,1986,-35.9816,145.0013
GBIF,17568,E_AUS,7,1986,-35.882,145.268
GBIF,17570,E_AUS,7,1986,-35.873,145.318
GBIF,17572,E_AUS,7,1986,-35.815,145.551
GBIF,17574,E_AUS,7,1986,-36.3816,145.3597
GBIF,17576,E_AUS,7,1986,-36.565,145.618
GBIF,17578,E_AUS,7,1986,-36.59,145.52
GBIF,17580,E_AUS,7,1986,-35.923,145.693
GBIF,17582,E_AUS,7,1986,-36.24,145.78
GBIF,17584,E_AUS,7,1986,-36.54,145.78
GBIF,17586,E_AUS,7,1986,-36.5316,145.7263
GBIF,17588,E_AUS,7,1986,-35.9816,145.7513
GBIF,17590,E_AUS,7,1986,-36.332,145.718
GBIF,17592,E_AUS,7,1986,-35.9733,145.9347
GBIF,17594,E_AUS,7,1986,-36.015,145.968
GBIF,17596,E_AUS,7,1986,-36.29,145.98
GBIF,17598,E_AUS,7,1986,-36.2433,146.1055
GBIF,17600,E_AUS,7,1986,-36.29,146.07
GBIF,17602,E_AUS,7,1986,-36.3113,146.1658
GBIF,17604,E_AUS,7,1986,-36.343,146.182
GBIF,17606,E_AUS,7,1986,-36.4288,146.2091
GBIF,17608,E_AUS,7,1986,-36.065,146.185
GBIF,17610,E_AUS,7,1986,-36.165,146.318
GBIF,17612,E_AUS,7,1986,-36.048,146.393
GBIF,17614,E_AUS,7,1986,-36.0316,146.4347
GBIF,17616,E_AUS,7,1986,-34.865,142.826
GBIF,17618,E_AUS,7,1986,-34.7316,142.3013
GBIF,17620,E_AUS,7,1986,-36.1316,144.2347
GBIF,17622,E_AUS,7,1986,-36.2752,146.1886
GBIF,17624,E_AUS,7,1986,-34.884,143.143
GBIF,17626,E_AUS,7,1986,-35.265,142.368
GBIF,17628,E_AUS,8,1986,-33.00952,138.20215
GBIF,17630,E_AUS,8,1986,-38.1636,145.0905
GBIF,17636,E_AUS,9,1986,-32.99409,138.0796
GBIF,17639,E_AUS,9,1986,-30.348435,149.059484
GBIF,17641,E_AUS,9,1986,-38.1169,145.1711
GBIF,17643,E_AUS,9,1986,-34.7263,142.4555
GBIF,17645,E_AUS,9,1986,-38.1163,145.1638
GBIF,17647,E_AUS,9,1986,-38.1116,145.1252
GBIF,17649,E_AUS,9,1986,-38.0894,145.1247
GBIF,17651,E_AUS,9,1986,-38.1191,145.1702
GBIF,17653,E_AUS,9,1986,-38.1194,145.1872
GBIF,17655,E_AUS,9,1986,-38.1208,145.1794
GBIF,17657,E_AUS,9,1986,-34.8663,142.6152
GBIF,17660,E_AUS,9,1986,-30.35,149.058333
GBIF,17662,W_AUS,9,1986,-31.666667,115.983333
GBIF,17664,E_AUS,9,1986,-31.5667,147.2
GBIF,17666,E_AUS,10,1986,-33.764762,146.266903
GBIF,17668,E_AUS,10,1986,-33.861275,146.699597
GBIF,17670,E_AUS,10,1986,-34.526839,146.697224
GBIF,17672,E_AUS,10,1986,-34.433315,146.835791
GBIF,17674,E_AUS,10,1986,-35.682602,146.392328
GBIF,17676,E_AUS,10,1986,-35.798738,145.969794
GBIF,17678,E_AUS,10,1986,-34.161336,146.226605
GBIF,17680,E_AUS,10,1986,-34.178819,146.283957
GBIF,17682,E_AUS,10,1986,-34.087321,146.21644
GBIF,17684,E_AUS,10,1986,-30.332047,149.541207
GBIF,17686,E_AUS,10,1986,-30.406231,149.434903
GBIF,17688,E_AUS,10,1986,-30.365239,148.854429
GBIF,17690,E_AUS,10,1986,-34.7608,142.3408
GBIF,17692,E_AUS,10,1986,-38.1594,145.1452
GBIF,17694,E_AUS,10,1986,-38.157,145.145
GBIF,17696,E_AUS,10,1986,-38.1891,145.1291
GBIF,17698,E_AUS,10,1986,-34.7233,142.1208
GBIF,17700,E_AUS,10,1986,-35.0561,141.7458
GBIF,17702,E_AUS,10,1986,-34.8405,141.0311
GBIF,17704,E_AUS,10,1986,-35.168,141.943
GBIF,17706,E_AUS,10,1986,-38.1211,145.1833
GBIF,17708,E_AUS,10,1986,-38.1227,145.1716
GBIF,17710,E_AUS,10,1986,-38.09,145.138
GBIF,17712,E_AUS,10,1986,-35.433333,138.433333
GBIF,17714,W_AUS,10,1986,-30.633333,116
GBIF,17716,E_AUS,10,1986,-37.9667,147.7167
GBIF,17718,W_AUS,10,1986,-31.616667,117.016667
GBIF,17720,E_AUS,11,1986,-37.9827,145.1955
GBIF,17722,E_AUS,11,1986,-37.9877,145.0483
GBIF,17724,E_AUS,11,1986,-37.9838,145.1483
GBIF,17726,E_AUS,11,1986,-40.308919,147.880407
GBIF,17728,E_AUS,11,1986,-40.478576,148.060764
GBIF,17730,E_AUS,11,1986,-40.315265,147.884325
GBIF,17732,E_AUS,11,1986,-40.48193,148.067658
GBIF,17734,E_AUS,11,1986,-36.725,141.7833
GBIF,17736,E_AUS,12,1986,-37.7358,145.2033
GBIF,17738,E_AUS,12,1986,-40.308837,148.100468
GBIF,17740,E_AUS,12,1986,-40.209114,148.250436
GBIF,17742,E_AUS,12,1986,-40.265261,148.317651
GBIF,17744,E_AUS,12,1986,-40.365264,148.017657
GBIF,17746,E_AUS,12,1986,-40.315263,148.100988
GBIF,17633,S_AFR,8,1986,-31.375,19.625
GBIF,17635,S_AFR,8,1986,-31.625,19.875
GBIF,17658,S_AFR,9,1986,-31.875,20.875
GBIF,17665,S_AFR,9,1986,-30.375,17.375
ELLIS,97,S_AFR,8,1986,-31.625,20.125
GBIF,17265,E_AUS,1,1987,-34.92482,140.28662
GBIF,17267,E_AUS,3,1987,-36.7325,141.8347
GBIF,17269,E_AUS,3,1987,-36.715,141.168
GBIF,17271,E_AUS,3,1987,-36.7158,141.2347
GBIF,17273,E_AUS,3,1987,-36.667,141.518
GBIF,17275,E_AUS,3,1987,-36.665,141.903
GBIF,17277,E_AUS,3,1987,-36.683,142.053
GBIF,17279,E_AUS,3,1987,-36.6491,141.3013
GBIF,17281,E_AUS,3,1987,-36.6663,141.8347
GBIF,17283,E_AUS,3,1987,-36.6997,141.8347
GBIF,17285,E_AUS,3,1987,-36.6986,141.7125
GBIF,17287,E_AUS,3,1987,-36.6983,141.6686
GBIF,17289,E_AUS,3,1987,-36.6991,141.7697
GBIF,17291,E_AUS,3,1987,-36.665,141.268
GBIF,17293,E_AUS,3,1987,-36.683,141.485
GBIF,17295,E_AUS,3,1987,-36.532,141.918
GBIF,17297,E_AUS,3,1987,-36.5316,141.7013
GBIF,17299,E_AUS,3,1987,-36.5816,141.5013
GBIF,17301,E_AUS,3,1987,-36.4997,141.6194
GBIF,17303,E_AUS,3,1987,-36.5816,141.0013
GBIF,17305,E_AUS,3,1987,-36.283,141.203
GBIF,17307,E_AUS,3,1987,-36.15,141.47
GBIF,17309,E_AUS,3,1987,-36.233,141.518
GBIF,17311,E_AUS,3,1987,-36.4325,141.3694
GBIF,17313,E_AUS,3,1987,-36.4172,141.4027
GBIF,17315,E_AUS,3,1987,-36.4488,141.0347
GBIF,17317,E_AUS,3,1987,-36.015,141.035
GBIF,17319,E_AUS,3,1987,-36.048,141.118
GBIF,17321,E_AUS,3,1987,-36.2816,141.5188
GBIF,17323,E_AUS,3,1987,-36.0505,141.3513
GBIF,17325,E_AUS,3,1987,-36.3333,141.4366
GBIF,17327,E_AUS,3,1987,-36.1994,141.3033
GBIF,17329,E_AUS,3,1987,-36.5316,141.4013
GBIF,17331,E_AUS,3,1987,-36.4169,141.9527
GBIF,17333,E_AUS,3,1987,-36.2816,141.7869
GBIF,17335,E_AUS,3,1987,-36.365,142.018
GBIF,17337,E_AUS,3,1987,-36.6658,142.4366
GBIF,17339,E_AUS,3,1987,-36.633,142.353
GBIF,17341,E_AUS,3,1987,-36.233,141.836
GBIF,17343,E_AUS,3,1987,-36.683,142.451
GBIF,17345,E_AUS,3,1987,-36.365,141.786
GBIF,17347,E_AUS,3,1987,-36.365,141.885
GBIF,17349,E_AUS,3,1987,-36.033,142.003
GBIF,17351,E_AUS,3,1987,-36.399,141.953
GBIF,17353,E_AUS,3,1987,-36.3836,142.3027
GBIF,17355,E_AUS,3,1987,-36.2491,141.8519
GBIF,17357,E_AUS,3,1987,-36.1488,142.1538
GBIF,17359,E_AUS,3,1987,-36.4483,142.4513
GBIF,17361,E_AUS,3,1987,-36.3175,142.3347
GBIF,17363,E_AUS,3,1987,-36.265,141.785
GBIF,17365,E_AUS,3,1987,-36.183,142.201
GBIF,17367,E_AUS,3,1987,-36.133,142.318
GBIF,17369,E_AUS,3,1987,-36.266,143.218
GBIF,17371,E_AUS,3,1987,-36.2819,143.1022
GBIF,17373,E_AUS,3,1987,-36.1827,143.1355
GBIF,17375,E_AUS,3,1987,-36.265,142.968
GBIF,17377,E_AUS,3,1987,-36.482,143.368
GBIF,17379,E_AUS,3,1987,-36.415,143.368
GBIF,17381,E_AUS,3,1987,-36.28,143.42
GBIF,17383,E_AUS,3,1987,-36.1838,143.3513
GBIF,17385,E_AUS,3,1987,-36.1983,142.9702
GBIF,17387,E_AUS,3,1987,-36.2338,142.7858
GBIF,17389,E_AUS,3,1987,-36.2497,143.1361
GBIF,17391,E_AUS,3,1987,-36.1494,143.3027
GBIF,17393,E_AUS,3,1987,-38.3566,146.3013
GBIF,17395,E_AUS,3,1987,-37.8583,144.5911
